fuel_log_id,vehicle_id,trip_id,fuel_date,fuel_type,fuel_litres,fuel_price_per_litre,fuel_cost,odometer_km
FL02529,VH015,TR00933,2026-04-02 00:37:44.132826,Petrol,68.65340533722048,200,13730.681067444095,219157.02801093174
FL02530,VH048,TR03459,2026-04-02 01:29:35.155031,Diesel,76.50527922785412,190,14536.003053292283,103515.4019123622
FL02531,VH009,TR00467,2026-04-02 02:21:26.177235,Diesel,134.72741354109922,190,25598.208572808853,132719.6236757533
FL02532,VH012,TR02701,2026-04-02 03:13:17.199439,Diesel,100.33839215316466,190,19064.294509101284,238839.09797462597
FL02533,VH015,TR01499,2026-04-02 04:05:08.221644,Petrol,79.58013415285608,200,15916.026830571214,138521.8612836689
FL02534,VH047,TR00618,2026-04-02 04:56:59.243848,Petrol,27.968938740693456,200,5593.787748138691,248817.57180242197
FL02535,VH008,TR03778,2026-04-02 05:48:50.266053,Diesel,11.027267531238849,190,2095.1808309353814,44111.43848609311
FL02536,VH047,TR04554,2026-04-02 06:40:41.288257,Petrol,27.495606541256684,200,5499.121308251337,216934.34094320762
FL02537,VH050,TR02688,2026-04-02 07:32:32.310462,Diesel,143.86583944671077,190,27334.509494875045,129328.72064151168
FL02538,VH012,TR01505,2026-04-02 08:24:23.332666,Diesel,116.9721496187863,190,22224.708427569396,15451.386699920356
FL02539,VH041,TR03968,2026-04-02 09:16:14.354870,Diesel,145.3962858514347,190,27625.29431177259,243333.50594544364
FL02540,VH008,TR00180,2026-04-02 10:08:05.377075,Diesel,14.99921935914406,190,2849.8516782373713,241611.4959384059
FL02541,VH021,TR02586,2026-04-02 10:59:56.399279,Petrol,105.23085654020949,200,21046.171308041896,101985.00164389292
FL02542,VH008,TR02070,2026-04-02 11:51:47.421484,Diesel,16.20109369647852,190,3078.2078023309186,238994.09706061718
FL02543,VH002,TR04859,2026-04-02 12:43:38.443688,Petrol,119.48790564163525,200,23897.58112832705,43842.31413725098
FL02544,VH002,TR00922,2026-04-02 13:35:29.465893,Petrol,63.3330241829272,200,12666.604836585439,173226.43386896374
FL02545,VH035,TR03093,2026-04-02 14:27:20.488097,Diesel,23.407150414909275,190,4447.358578832762,56062.95685308029
FL02546,VH003,TR04841,2026-04-02 15:19:11.510302,Diesel,89.52652985025215,190,17010.040671547908,69195.33672035864
FL02547,VH046,TR01511,2026-04-02 16:11:02.532506,Diesel,49.216827524194336,190,9351.197229596924,197040.9849286253
FL02548,VH004,TR03600,2026-04-02 17:02:53.554710,Diesel,102.34035186205459,190,19444.66685379037,100565.94029567079
FL02549,VH024,TR03277,2026-04-02 17:54:44.576915,Petrol,102.14446633193064,200,20428.89326638613,11710.600678869083
FL02550,VH040,TR02720,2026-04-02 18:46:35.599119,Petrol,108.7010463769054,200,21740.20927538108,109417.22180694269
FL02551,VH038,TR04733,2026-04-02 19:38:26.621324,Diesel,148.94511102888626,190,28299.57109548839,64736.63695191027
FL02552,VH036,TR01024,2026-04-02 20:30:17.643528,Diesel,64.13767939263676,190,12186.159084600984,173999.1792539899
FL02553,VH011,TR00152,2026-04-02 21:22:08.665733,Diesel,75.14416642791413,190,14277.391621303685,56667.68721364007
FL02554,VH023,TR00013,2026-04-02 22:13:59.687937,Diesel,122.64563814354771,190,23302.671247274066,212140.84682475418
FL02555,VH042,TR00715,2026-04-02 23:05:50.710142,Diesel,90.97180322306394,190,17284.64261238215,74102.32290595942
FL02556,VH012,TR03151,2026-04-02 23:57:41.732346,Diesel,15.21600949629195,190,2891.0418042954702,104326.78198792328
FL02557,VH035,TR03626,2026-04-03 00:49:32.754550,Diesel,128.0309928363799,190,24325.888638912184,81528.84659130352
FL02558,VH026,TR00249,2026-04-03 01:41:23.776755,Diesel,17.209815471325737,190,3269.86493955189,164541.6034742478
FL02559,VH001,TR01145,2026-04-03 02:33:14.798959,Petrol,33.9148191088498,200,6782.963821769959,34279.24989433521
FL02560,VH035,TR04483,2026-04-03 03:25:05.821164,Diesel,24.291195376386206,190,4615.327121513379,124743.84944757858
FL02561,VH005,TR04535,2026-04-03 04:16:56.843368,Diesel,20.909798603356826,190,3972.861734637797,90269.15565161395
FL02562,VH004,TR03344,2026-04-03 05:08:47.865573,Diesel,13.595882542659428,190,2583.217683105291,222193.11118919554
FL02563,VH017,TR00721,2026-04-03 06:00:38.887777,Petrol,17.703879956131434,200,3540.775991226287,27618.902457854172
FL02564,VH024,TR04569,2026-04-03 06:52:29.909981,Petrol,71.9414864850334,200,14388.297297006678,209126.81558388512
FL02565,VH028,TR03230,2026-04-03 07:44:20.932186,Petrol,45.39931779756594,200,9079.86355951319,50243.314367178195
FL02566,VH029,TR01007,2026-04-03 08:36:11.954390,Diesel,27.715163678634624,190,5265.881098940578,31258.638383189234
FL02567,VH013,TR04729,2026-04-03 09:28:02.976595,Petrol,102.21877598171365,200,20443.75519634273,58557.48594952191
FL02568,VH038,TR03299,2026-04-03 10:19:53.998799,Diesel,41.65566748879619,190,7914.576822871276,34636.71568283449
FL02569,VH021,TR02469,2026-04-03 11:11:45.021004,Petrol,12.652881748273323,200,2530.5763496546647,135036.14756851015
FL02570,VH026,TR04120,2026-04-03 12:03:36.043208,Diesel,68.57876972742588,190,13029.966248210916,247171.5886997875
FL02571,VH008,TR03814,2026-04-03 12:55:27.065413,Diesel,53.46061887696271,190,10157.517586622915,18238.56446182212
FL02572,VH003,TR00538,2026-04-03 13:47:18.087617,Diesel,54.604620388508984,190,10374.877873816708,120670.80383667072
FL02573,VH014,TR02825,2026-04-03 14:39:09.109821,Diesel,72.33780394541861,190,13744.182749629537,102656.87898588683
FL02574,VH002,TR02686,2026-04-03 15:31:00.132026,Petrol,103.64794981279887,200,20729.589962559774,91505.53941913608
FL02575,VH037,TR01981,2026-04-03 16:22:51.154230,Diesel,96.30707680531916,190,18298.34459301064,89647.2665040066
FL02576,VH013,TR00540,2026-04-03 17:14:42.176435,Petrol,141.21662537044259,200,28243.325074088516,224803.06159035093
FL02577,VH034,TR03885,2026-04-03 18:06:33.198639,Diesel,82.480333282353,190,15671.26332364707,14554.27605001697
FL02578,VH017,TR04054,2026-04-03 18:58:24.220844,Petrol,76.1597873615101,200,15231.95747230202,195979.9329712332
FL02579,VH048,TR03200,2026-04-03 19:50:15.243048,Diesel,39.87802093036557,190,7576.823976769459,70703.962913426
FL02580,VH023,TR04517,2026-04-03 20:42:06.265253,Diesel,115.75338043874196,190,21993.142283360972,101990.92259621796
FL02581,VH045,TR00484,2026-04-03 21:33:57.287457,Diesel,29.70860866999986,190,5644.635647299974,110835.97908365865
FL02582,VH008,TR01029,2026-04-03 22:25:48.309661,Diesel,78.75860457486777,190,14964.134869224878,83135.62097769842
FL02583,VH042,TR00052,2026-04-03 23:17:39.331866,Diesel,68.98510777424222,190,13107.170477106023,32454.126840495486
FL02584,VH022,TR00243,2026-04-04 00:09:30.354070,Petrol,102.16212297661644,200,20432.42459532329,37439.40371906434
FL02585,VH026,TR01687,2026-04-04 01:01:21.376275,Diesel,138.46700579393223,190,26308.731100847122,81551.46977983463
FL02586,VH012,TR02822,2026-04-04 01:53:12.398479,Diesel,142.52338280975115,190,27079.44273385272,207234.17269294013
FL02587,VH039,TR01841,2026-04-04 02:45:03.420684,Diesel,33.49189740284218,190,6363.460506540014,42310.63666897884
FL02588,VH025,TR00425,2026-04-04 03:36:54.442888,Diesel,46.654410557404944,190,8864.338005906939,188233.55995502337
FL02589,VH038,TR02128,2026-04-04 04:28:45.465093,Diesel,123.62894479505893,190,23489.499511061196,79328.73506302905
FL02590,VH021,TR00695,2026-04-04 05:20:36.487297,Petrol,82.559166742887,200,16511.833348577402,222031.58442690226
FL02591,VH026,TR00354,2026-04-04 06:12:27.509501,Diesel,73.42483956980246,190,13950.719518262467,112798.83409615382
FL02592,VH027,TR03691,2026-04-04 07:04:18.531706,Petrol,109.48756333329882,200,21897.512666659764,51213.595191370136
FL02593,VH014,TR01690,2026-04-04 07:56:09.553910,Diesel,94.26949336497604,190,17911.20373934545,246602.66802652247
FL02594,VH008,TR00293,2026-04-04 08:48:00.576115,Diesel,145.89996761898684,190,27720.9938476075,52392.28461517878
FL02595,VH005,TR00717,2026-04-04 09:39:51.598319,Diesel,91.75645132035737,190,17433.7257508679,146228.75709574466
FL02596,VH006,TR04625,2026-04-04 10:31:42.620524,Diesel,75.23633568861545,190,14294.903780836936,146628.7547430722
FL02597,VH010,TR04576,2026-04-04 11:23:33.642728,Diesel,85.9944306909446,190,16338.941831279473,99475.22828266717
FL02598,VH008,TR04573,2026-04-04 12:15:24.664932,Diesel,123.19557433757626,190,23407.15912413949,238357.26221179144
FL02599,VH044,TR04121,2026-04-04 13:07:15.687137,Petrol,95.77450794993092,200,19154.901589986184,212529.8949788156
FL02600,VH010,TR02479,2026-04-04 13:59:06.709341,Diesel,100.58673279414047,190,19111.47923088669,209156.69460117808
FL02601,VH022,TR02365,2026-04-04 14:50:57.731546,Petrol,146.00144320512288,200,29200.288641024577,243796.46450307468
FL02602,VH049,TR00638,2026-04-04 15:42:48.753750,Diesel,96.57536781956402,190,18349.319885717163,119706.24116711604
FL02603,VH044,TR02406,2026-04-04 16:34:39.775955,Petrol,63.239934766835574,200,12647.986953367115,33324.58614880702
FL02604,VH027,TR01300,2026-04-04 17:26:30.798159,Petrol,106.78564378179152,200,21357.128756358303,193709.42210795052
FL02605,VH011,TR03949,2026-04-04 18:18:21.820364,Diesel,102.3243155768236,190,19441.619959596483,101395.01906846411
FL02606,VH048,TR00690,2026-04-04 19:10:12.842568,Diesel,11.938668970893467,190,2268.3471044697585,55682.83643284439
FL02607,VH036,TR04440,2026-04-04 20:02:03.864772,Diesel,75.42610155001664,190,14330.959294503162,125979.36237286082
FL02608,VH038,TR02607,2026-04-04 20:53:54.886977,Diesel,114.0065044035359,190,21661.23583667182,232172.54564011918
FL02609,VH024,TR00712,2026-04-04 21:45:45.909181,Petrol,79.86580408095806,200,15973.160816191612,51125.68456351082
FL02610,VH013,TR02611,2026-04-04 22:37:36.931386,Petrol,119.14695903095452,200,23829.391806190903,213687.71565513805
FL02611,VH039,TR00439,2026-04-04 23:29:27.953590,Diesel,73.12371749986602,190,13893.506324974544,110369.18598762817
FL02612,VH049,TR03534,2026-04-05 00:21:18.975795,Diesel,147.66502366921299,190,28056.354497150467,42832.47536875407
FL02613,VH023,TR03879,2026-04-05 01:13:09.997999,Diesel,51.00482248854442,190,9690.91627282344,213611.75295727755
FL02614,VH009,TR03342,2026-04-05 02:05:01.020204,Diesel,22.897165140450294,190,4350.4613766855555,242708.88188594286
FL02615,VH035,TR03093,2026-04-05 02:56:52.042408,Diesel,70.20165216157363,190,13338.313910698991,79904.9718004028
FL02616,VH022,TR04239,2026-04-05 03:48:43.064612,Petrol,85.83926348234867,200,17167.852696469734,82848.69036209653
FL02617,VH036,TR01784,2026-04-05 04:40:34.086817,Diesel,58.87312243554461,190,11185.893262753476,103731.03592958396
FL02618,VH003,TR00868,2026-04-05 05:32:25.109021,Diesel,43.919362416514254,190,8344.678859137708,205391.2874705937
FL02619,VH014,TR01489,2026-04-05 06:24:16.131226,Diesel,104.08821679396846,190,19776.761190854006,12500.127217479956
FL02620,VH007,TR00468,2026-04-05 07:16:07.153430,Petrol,62.79751397987529,200,12559.502795975059,63749.57241700825
FL02621,VH036,TR04973,2026-04-05 08:07:58.175635,Diesel,98.39159407408917,190,18694.402874076943,179415.95466551828
FL02622,VH018,TR03922,2026-04-05 08:59:49.197839,Diesel,119.07000280382861,190,22623.300532727437,107353.46811652626
FL02623,VH050,TR01418,2026-04-05 09:51:40.220044,Diesel,116.54036788640332,190,22142.66989841663,89270.9495123506
FL02624,VH025,TR01777,2026-04-05 10:43:31.242248,Diesel,62.54330348899678,190,11883.227662909389,219347.89333648418
FL02625,VH040,TR01082,2026-04-05 11:35:22.264452,Petrol,89.50575205302447,200,17901.150410604892,230160.14083509744
FL02626,VH026,TR04937,2026-04-05 12:27:13.286657,Diesel,72.95215142198393,190,13860.908770176946,237516.6925998869
FL02627,VH035,TR02926,2026-04-05 13:19:04.308861,Diesel,131.91273537935245,190,25063.419722076967,75412.12783703119
FL02628,VH033,TR04085,2026-04-05 14:10:55.331066,Petrol,133.02618717199988,200,26605.237434399976,229003.02628938566
FL02629,VH041,TR04062,2026-04-05 15:02:46.353270,Diesel,58.12382160432515,190,11043.526104821778,186871.73313454931
FL02630,VH033,TR01012,2026-04-05 15:54:37.375475,Petrol,22.8432427030223,200,4568.64854060446,47011.53963725935
FL02631,VH025,TR00814,2026-04-05 16:46:28.397679,Diesel,33.46154766536273,190,6357.694056418919,156464.80679397046
FL02632,VH024,TR03947,2026-04-05 17:38:19.419883,Petrol,61.38024389832373,200,12276.048779664745,16320.356633677893
FL02633,VH021,TR02317,2026-04-05 18:30:10.442088,Petrol,88.99499366681869,200,17798.998733363736,180010.75738500763
FL02634,VH015,TR02144,2026-04-05 19:22:01.464292,Petrol,101.95018153502009,200,20390.03630700402,186056.20543622522
FL02635,VH014,TR00273,2026-04-05 20:13:52.486497,Diesel,56.39194648004003,190,10714.469831207607,199441.24206279937
FL02636,VH049,TR03645,2026-04-05 21:05:43.508701,Diesel,103.449876747358,190,19655.47658199802,51406.01298938438
FL02637,VH039,TR01717,2026-04-05 21:57:34.530906,Diesel,141.28359771432585,190,26843.883565721913,160779.98582740742
FL02638,VH006,TR02976,2026-04-05 22:49:25.553110,Diesel,101.28197780365306,190,19243.575782694083,52925.60435863705
FL02639,VH015,TR04101,2026-04-05 23:41:16.575315,Petrol,32.19913212220918,200,6439.826424441836,237196.0200134022
FL02640,VH039,TR00357,2026-04-06 00:33:07.597519,Diesel,91.15364781686786,190,17319.193085204894,172002.56624340027
FL02641,VH005,TR00204,2026-04-06 01:24:58.619723,Diesel,85.86537234737759,190,16314.420746001742,32878.20352097338
FL02642,VH008,TR03746,2026-04-06 02:16:49.641928,Diesel,131.8980155257789,190,25060.622949897992,54887.735201397474
FL02643,VH029,TR01597,2026-04-06 03:08:40.664132,Diesel,59.04242772981641,190,11218.061268665118,169230.42355113948
FL02644,VH012,TR00497,2026-04-06 04:00:31.686337,Diesel,69.21238540793519,190,13150.353227507685,124400.91907830608
FL02645,VH019,TR04798,2026-04-06 04:52:22.708541,Diesel,93.81226776810911,190,17824.33087594073,186711.43989061084
FL02646,VH015,TR04933,2026-04-06 05:44:13.730746,Petrol,83.41954364388356,200,16683.90872877671,77389.31174215818
FL02647,VH039,TR00063,2026-04-06 06:36:04.752950,Diesel,110.6623229367244,190,21025.841357977635,167900.20884329846
FL02648,VH008,TR01580,2026-04-06 07:27:55.775155,Diesel,15.654458727749414,190,2974.3471582723887,52470.44032730536
FL02649,VH023,TR04335,2026-04-06 08:19:46.797359,Diesel,88.89224268897438,190,16889.52611090513,140490.46320664795
FL02650,VH013,TR00540,2026-04-06 09:11:37.819563,Petrol,27.03406502054254,200,5406.813004108508,239871.90197199667
FL02651,VH020,TR04294,2026-04-06 10:03:28.841768,Petrol,54.129258952760985,200,10825.851790552197,160773.33574983673
FL02652,VH009,TR04877,2026-04-06 10:55:19.863972,Diesel,102.62776061453465,190,19499.274516761583,21998.46820117996
FL02653,VH010,TR04126,2026-04-06 11:47:10.886177,Diesel,32.037988082904874,190,6087.217735751926,247302.91305679042
FL02654,VH015,TR02714,2026-04-06 12:39:01.908381,Petrol,53.23785697064804,200,10647.571394129607,47647.919115727746
FL02655,VH014,TR01081,2026-04-06 13:30:52.930586,Diesel,108.42090759694368,190,20599.972443419298,182336.58464730522
FL02656,VH006,TR01856,2026-04-06 14:22:43.952790,Diesel,101.11273395375675,190,19211.41945121378,137807.20937540702
FL02657,VH010,TR03505,2026-04-06 15:14:34.974995,Diesel,22.745553689363327,190,4321.655200979032,80646.5650730329
FL02658,VH022,TR03380,2026-04-06 16:06:25.997199,Petrol,90.81758908892535,200,18163.51781778507,52554.516502650185
FL02659,VH040,TR01599,2026-04-06 16:58:17.019403,Petrol,30.615624668609524,200,6123.124933721905,52648.56742641177
FL02660,VH042,TR01629,2026-04-06 17:50:08.041608,Diesel,45.31799302002897,190,8610.418673805505,216015.9234899585
FL02661,VH009,TR03179,2026-04-06 18:41:59.063812,Diesel,74.28957900900902,190,14115.020011711713,219499.0033992216
FL02662,VH023,TR02648,2026-04-06 19:33:50.086017,Diesel,25.308555261746477,190,4808.625499731831,121634.92518993089
FL02663,VH028,TR03373,2026-04-06 20:25:41.108221,Petrol,149.11057550859934,200,29822.115101719868,34869.15110199373
FL02664,VH048,TR01070,2026-04-06 21:17:32.130426,Diesel,33.15173854756016,190,6298.83032403643,222199.6249232296
FL02665,VH037,TR02777,2026-04-06 22:09:23.152630,Diesel,119.38376798000462,190,22682.915916200876,126883.95668202138
FL02666,VH003,TR01193,2026-04-06 23:01:14.174834,Diesel,126.1774383032515,190,23973.713277617786,115302.98148805929
FL02667,VH025,TR00814,2026-04-06 23:53:05.197039,Diesel,149.2249557854402,190,28352.741599233635,107765.68586502885
FL02668,VH029,TR01153,2026-04-07 00:44:56.219243,Diesel,70.01145049931758,190,13302.17559487034,97603.40172620935
FL02669,VH043,TR02756,2026-04-07 01:36:47.241448,Diesel,132.37323281950762,190,25150.91423570645,136241.2968660626
FL02670,VH011,TR01884,2026-04-07 02:28:38.263652,Diesel,144.05552146235914,190,27370.549077848234,155089.894386809
FL02671,VH020,TR00268,2026-04-07 03:20:29.285857,Petrol,34.205180285253405,200,6841.036057050681,121943.72885750941
FL02672,VH011,TR03672,2026-04-07 04:12:20.308061,Diesel,77.12105246833457,190,14652.999968983568,225195.5592292107
FL02673,VH002,TR02813,2026-04-07 05:04:11.330266,Petrol,18.40151463985228,200,3680.302927970456,86238.69484707936
FL02674,VH035,TR04681,2026-04-07 05:56:02.352470,Diesel,96.90136168338822,190,18411.25871984376,148794.84562882752
FL02675,VH023,TR04086,2026-04-07 06:47:53.374674,Diesel,91.39686195991929,190,17365.403772384667,81988.94084655646
FL02676,VH024,TR00384,2026-04-07 07:39:44.396879,Petrol,38.5776798528476,200,7715.53597056952,190804.0057102082
FL02677,VH020,TR03957,2026-04-07 08:31:35.419083,Petrol,121.70638624517765,200,24341.27724903553,34509.06383877656
FL02678,VH004,TR02851,2026-04-07 09:23:26.441288,Diesel,15.217621186895583,190,2891.348025510161,55287.759230879805
FL02679,VH016,TR04526,2026-04-07 10:15:17.463492,Diesel,122.87182537785799,190,23345.646821793016,202288.33838246818
FL02680,VH045,TR03412,2026-04-07 11:07:08.485697,Diesel,13.730340762941433,190,2608.764744958872,53967.42285268929
FL02681,VH006,TR01050,2026-04-07 11:58:59.507901,Diesel,101.95603369908903,190,19371.646402826915,160179.12308673764
FL02682,VH041,TR01834,2026-04-07 12:50:50.530106,Diesel,21.027731948086178,190,3995.2690701363736,242858.42845700725
FL02683,VH002,TR00798,2026-04-07 13:42:41.552310,Petrol,45.17157270372521,200,9034.314540745043,135493.7473038318
FL02684,VH047,TR04468,2026-04-07 14:34:32.574514,Petrol,111.06786890365701,200,22213.573780731404,54975.14712161662
FL02685,VH006,TR02976,2026-04-07 15:26:23.596719,Diesel,49.256671947554146,190,9358.767670035288,86965.850966233
FL02686,VH017,TR01291,2026-04-07 16:18:14.618923,Petrol,81.56433882048286,200,16312.867764096573,207629.93834901717
FL02687,VH036,TR02188,2026-04-07 17:10:05.641128,Diesel,138.134757732816,190,26245.603969235042,94398.61914879369
FL02688,VH037,TR00067,2026-04-07 18:01:56.663332,Diesel,16.948809565120968,190,3220.273817372984,183642.72616715526
FL02689,VH018,TR01393,2026-04-07 18:53:47.685537,Diesel,123.55117112299429,190,23474.722513368913,196564.01509216244
FL02690,VH033,TR03992,2026-04-07 19:45:38.707741,Petrol,19.138079799588535,200,3827.615959917707,130283.8833388394
FL02691,VH050,TR03022,2026-04-07 20:37:29.729945,Diesel,27.75127820713473,190,5272.742859355599,197971.21224793335
FL02692,VH047,TR01702,2026-04-07 21:29:20.752150,Petrol,26.70467454448952,200,5340.934908897904,86056.72106277145
FL02693,VH003,TR00579,2026-04-07 22:21:11.774354,Diesel,149.17431964950165,190,28343.120733405314,133878.31521193738
FL02694,VH006,TR01606,2026-04-07 23:13:02.796559,Diesel,35.226084706414674,190,6692.956094218788,174773.98335331373
FL02695,VH043,TR04044,2026-04-08 00:04:53.818763,Diesel,135.54665847587756,190,25753.865110416737,50337.55535305129
FL02696,VH002,TR01979,2026-04-08 00:56:44.840968,Petrol,148.73050281251759,200,29746.100562503518,75669.27217172552
FL02697,VH035,TR04506,2026-04-08 01:48:35.863172,Diesel,63.729867857721715,190,12108.674892967127,166488.7848144765
FL02698,VH036,TR02881,2026-04-08 02:40:26.885377,Diesel,98.34679609401596,190,18685.891257863033,167286.4287590928
FL02699,VH030,TR02671,2026-04-08 03:32:17.907581,Diesel,119.07277552690576,190,22623.827350112093,128392.63514871495
FL02700,VH038,TR03717,2026-04-08 04:24:08.929785,Diesel,64.97031145706916,190,12344.35917684314,200940.48562770893
FL02701,VH032,TR04936,2026-04-08 05:15:59.951990,Petrol,32.65397966969302,200,6530.795933938604,125693.17648119414
FL02702,VH049,TR04285,2026-04-08 06:07:50.974194,Diesel,70.72678413095856,190,13438.088984882126,221517.34369929598
FL02703,VH023,TR04373,2026-04-08 06:59:41.996399,Diesel,118.06427030041225,190,22432.211357078326,186616.82340926692
FL02704,VH032,TR02155,2026-04-08 07:51:33.018603,Petrol,119.30678678477643,200,23861.357356955286,85526.76719280191
FL02705,VH043,TR02805,2026-04-08 08:43:24.040808,Diesel,42.27543090392787,190,8032.331871746295,104860.96203629332
FL02706,VH047,TR02221,2026-04-08 09:35:15.063012,Petrol,34.49518958470452,200,6899.037916940904,170244.80458476295
FL02707,VH011,TR03990,2026-04-08 10:27:06.085217,Diesel,138.87849829404897,190,26386.914675869302,224668.6285176379
FL02708,VH015,TR00999,2026-04-08 11:18:57.107421,Petrol,16.15986427816348,200,3231.972855632696,52890.095848842095
FL02709,VH010,TR00722,2026-04-08 12:10:48.129625,Diesel,112.86338660711216,190,21444.04345535131,133519.2492980752
FL02710,VH021,TR01215,2026-04-08 13:02:39.151830,Petrol,16.498993962545562,200,3299.7987925091124,38508.261117850416
FL02711,VH036,TR01694,2026-04-08 13:54:30.174034,Diesel,127.3060071205383,190,24188.141352902276,77069.2372768315
FL02712,VH017,TR03395,2026-04-08 14:46:21.196239,Petrol,136.7580738670543,200,27351.61477341086,174635.52623037816
FL02713,VH037,TR04026,2026-04-08 15:38:12.218443,Diesel,51.63867739207386,190,9811.348704494034,28656.31245955881
FL02714,VH010,TR03580,2026-04-08 16:30:03.240648,Diesel,20.35099009233766,190,3866.6881175441554,168966.05965332338
FL02715,VH034,TR02804,2026-04-08 17:21:54.262852,Diesel,77.29583508864,190,14686.208666841601,226194.6690268713
FL02716,VH049,TR02231,2026-04-08 18:13:45.285057,Diesel,51.78482514436675,190,9839.116777429683,242648.86984443187
FL02717,VH046,TR04813,2026-04-08 19:05:36.307261,Diesel,68.39905999345306,190,12995.821398756083,61991.72824612372
FL02718,VH013,TR00459,2026-04-08 19:57:27.329465,Petrol,103.09796348841523,200,20619.592697683045,189735.5095858902
FL02719,VH047,TR01702,2026-04-08 20:49:18.351670,Petrol,39.37564503282037,200,7875.129006564074,232328.90768932714
FL02720,VH001,TR00627,2026-04-08 21:41:09.373874,Petrol,59.97321973197209,200,11994.643946394417,31928.63460386464
FL02721,VH030,TR02457,2026-04-08 22:33:00.396079,Diesel,119.55874864097431,190,22716.16224178512,109365.66603740926
FL02722,VH004,TR00207,2026-04-08 23:24:51.418283,Diesel,100.12667299339503,190,19024.067868745056,230658.34404931986
FL02723,VH008,TR03317,2026-04-09 00:16:42.440488,Diesel,55.67856876117341,190,10578.928064622947,58668.99958115922
FL02724,VH040,TR01357,2026-04-09 01:08:33.462692,Petrol,103.00222403639,200,20600.444807278,234102.56410908204
FL02725,VH022,TR04769,2026-04-09 02:00:24.484896,Petrol,117.14380920487532,200,23428.761840975065,136526.09706106683
FL02726,VH038,TR03597,2026-04-09 02:52:15.507101,Diesel,92.94798133339025,190,17660.116453344148,33974.33980901337
FL02727,VH006,TR01940,2026-04-09 03:44:06.529305,Diesel,43.529556550141194,190,8270.615744526827,117970.5560213236
FL02728,VH005,TR02796,2026-04-09 04:35:57.551510,Diesel,10.034340671679029,190,1906.5247276190155,88302.68691209589
FL02729,VH003,TR04369,2026-04-09 05:27:48.573714,Diesel,122.39887497835939,190,23255.786245888285,77728.998532434
FL02730,VH010,TR02674,2026-04-09 06:19:39.595919,Diesel,125.16869774426303,190,23782.052571409975,139954.13815208408
FL02731,VH006,TR01050,2026-04-09 07:11:30.618123,Diesel,107.66463019521069,190,20456.27973709003,126062.24578044881
FL02732,VH017,TR02592,2026-04-09 08:03:21.640328,Petrol,20.72133039146593,200,4144.266078293186,125672.11830882207
FL02733,VH001,TR03790,2026-04-09 08:55:12.662532,Petrol,91.93112025112646,200,18386.22405022529,31154.01546474767
FL02734,VH003,TR04005,2026-04-09 09:47:03.684736,Diesel,124.94289397802501,190,23739.14985582475,202556.36344651278
FL02735,VH005,TR00091,2026-04-09 10:38:54.706941,Diesel,64.55356481514319,190,12265.177314877206,125545.43568539085
FL02736,VH035,TR00476,2026-04-09 11:30:45.729145,Diesel,37.720102790835575,190,7166.819530258759,207017.39888844982
FL02737,VH043,TR02047,2026-04-09 12:22:36.751350,Diesel,92.26782161380589,190,17530.88610662312,207902.71397222808
FL02738,VH039,TR04822,2026-04-09 13:14:27.773554,Diesel,125.6829278221229,190,23879.756286203352,86112.47796353037
FL02739,VH027,TR03691,2026-04-09 14:06:18.795759,Petrol,16.84179421898918,200,3368.358843797836,11043.112913826966
FL02740,VH037,TR04026,2026-04-09 14:58:09.817963,Diesel,93.57317040250301,190,17778.902376475573,228698.96258994844
FL02741,VH036,TR03267,2026-04-09 15:50:00.840168,Diesel,100.04433134750786,190,19008.422956026494,192566.72634069767
FL02742,VH033,TR04630,2026-04-09 16:41:51.862372,Petrol,94.33138550875914,200,18866.277101751828,35740.46963763307
FL02743,VH046,TR02746,2026-04-09 17:33:42.884576,Diesel,101.00471579318679,190,19190.89600070549,178414.4881607443
FL02744,VH032,TR00085,2026-04-09 18:25:33.906781,Petrol,98.39254306458163,200,19678.508612916325,14805.584480531345
FL02745,VH032,TR02640,2026-04-09 19:17:24.928985,Petrol,28.256543897248868,200,5651.308779449773,16662.176612967636
FL02746,VH026,TR04937,2026-04-09 20:09:15.951190,Diesel,42.89114877284815,190,8149.318266841148,136197.5775034822
FL02747,VH033,TR00077,2026-04-09 21:01:06.973394,Petrol,96.65916074046142,200,19331.832148092282,33048.983016723185
FL02748,VH002,TR02431,2026-04-09 21:52:57.995599,Petrol,12.477042559147907,200,2495.4085118295816,241440.76539638054
FL02749,VH010,TR03505,2026-04-09 22:44:49.017803,Diesel,98.86423262125422,190,18784.2041980383,224519.494396063
FL02750,VH023,TR02425,2026-04-09 23:36:40.040008,Diesel,103.15412732990448,190,19599.28419268185,165954.88749949235
FL02751,VH028,TR02222,2026-04-10 00:28:31.062212,Petrol,43.484466380632185,200,8696.893276126437,25290.153001195187
FL02752,VH050,TR00406,2026-04-10 01:20:22.084416,Diesel,93.73859616543955,190,17810.333271433512,87960.46187369563
FL02753,VH006,TR02130,2026-04-10 02:12:13.106621,Diesel,84.77260850132703,190,16106.795615252135,99213.51949745054
FL02754,VH022,TR04117,2026-04-10 03:04:04.128825,Petrol,46.49681674143593,200,9299.363348287186,125411.16059888792
FL02755,VH043,TR00398,2026-04-10 03:55:55.151030,Diesel,74.81636166246565,190,14215.108715868473,50536.68976154853
FL02756,VH047,TR01801,2026-04-10 04:47:46.173234,Petrol,137.3474341177054,200,27469.48682354108,148602.79427132703
