trip_id,vehicle_id,trip_date,origin,destination,distance_km,duration_hours,fuel_type,fuel_efficiency_1_per_100km,fuel_consumed_litres,fuel_cost
TR02571,VH027,2026-04-03 12:55:27.065413,Naivasha,Thika,145,3.08214941810374,Petrol,21.704141706689636,31.47100547469997,6294.201094939995
TR02572,VH021,2026-04-03 13:47:18.087617,Thika,Nairobi,45,0.8681044112026406,Petrol,21.601124996947167,9.720506248626226,1944.1012497252452
TR02573,VH038,2026-04-03 14:39:09.109821,Machakos,Mombasa,420,9.976398681930961,Diesel,12.847459192600049,53.95932860892021,10252.27243569484
TR02574,VH015,2026-04-03 15:31:00.132026,Machakos,Eldoret,430,11.481639151500383,Petrol,9.093623568971953,39.1025813465794,7820.51626931588
TR02575,VH021,2026-04-03 16:22:51.154230,Machakos,Nakuru,270,6.508490157471617,Petrol,22.978590970293517,62.0421956197925,12408.4391239585
TR02576,VH010,2026-04-03 17:14:42.176435,Nairobi,Eldoret,310,5.843131579412952,Diesel,13.561971509764941,42.04211168027132,7988.0012192515505
TR02577,VH023,2026-04-03 18:06:33.198639,Kisumu,Nairobi,350,7.186195057348658,Diesel,9.57734887588944,33.52072106561304,6368.937002466478
TR02578,VH039,2026-04-03 18:58:24.220844,Naivasha,Eldoret,235,3.9894376669208476,Diesel,21.991676097120603,51.68043882823342,9819.28337736435
TR02579,VH005,2026-04-03 19:50:15.243048,Nairobi,Machakos,115,2.3241385899442304,Diesel,21.978528277050422,25.275307518607985,4802.308428535517
TR02580,VH001,2026-04-03 20:42:06.265253,Kisumu,Nairobi,350,6.168476438795047,Petrol,13.412252100952001,46.942882353332,9388.576470666401
TR02581,VH013,2026-04-03 21:33:57.287457,Naivasha,Thika,145,3.261543159286304,Petrol,18.597783844945567,26.96678657517107,5393.3573150342145
TR02582,VH021,2026-04-03 22:25:48.309661,Nakuru,Nairobi,155,3.331981743616847,Petrol,22.385523150862674,34.69756088383715,6939.51217676743
TR02583,VH026,2026-04-03 23:17:39.331866,Naivasha,Nairobi,95,1.8971090613891284,Diesel,19.965263655224387,18.967000472463166,3603.7300897680016
TR02584,VH050,2026-04-04 00:09:30.354070,Thika,Nairobi,45,0.9216743871771917,Diesel,11.53501495248086,5.190756728616387,986.2437784371135
TR02585,VH045,2026-04-04 01:01:21.376275,Nairobi,Machakos,115,2.3919922051281293,Diesel,23.413264868928536,26.925254599267813,5115.798373860885
TR02586,VH021,2026-04-04 01:53:12.398479,Nakuru,Nairobi,155,3.6027171253780286,Petrol,22.939521554541095,35.5562584095387,7111.25168190774
TR02587,VH018,2026-04-04 02:45:03.420684,Thika,Kisumu,370,9.915449718654532,Diesel,9.594515088389967,35.49970582704288,6744.944107138147
TR02588,VH037,2026-04-04 03:36:54.442888,Kisumu,Thika,370,6.721390584681379,Diesel,12.955923935580365,47.93691856164735,9108.014526712997
TR02589,VH045,2026-04-04 04:28:45.465093,Naivasha,Thika,145,2.6775451158902506,Diesel,24.78381571658517,35.9365327890485,6827.9412299192145
TR02590,VH032,2026-04-04 05:20:36.487297,Thika,Nairobi,45,0.9980251031484487,Petrol,10.783847186675011,4.852731234003755,970.5462468007511
TR02591,VH036,2026-04-04 06:12:27.509501,Nakuru,Nairobi,155,2.9228148539351455,Diesel,13.264535438627075,20.560029929871966,3906.4056866756737
TR02592,VH017,2026-04-04 07:04:18.531706,Nairobi,Mombasa,480,9.862655956271405,Petrol,12.512740402768884,60.06115393329064,12012.230786658129
TR02593,VH035,2026-04-04 07:56:09.553910,Nairobi,Mombasa,480,8.15641641121022,Diesel,13.870016564548798,66.57607950983423,12649.455106868503
TR02594,VH049,2026-04-04 08:48:00.576115,Machakos,Mombasa,420,10.632393701587207,Diesel,10.409791635713226,43.72112486999555,8307.013725299154
TR02595,VH011,2026-04-04 09:39:51.598319,Naivasha,Mombasa,620,12.65662851654734,Diesel,11.439444646899211,70.92455681077512,13475.665794047272
TR02596,VH021,2026-04-04 10:31:42.620524,Thika,Nakuru,200,4.136707756557864,Petrol,24.34213619043542,48.68427238087084,9736.854476174167
TR02597,VH026,2026-04-04 11:23:33.642728,Machakos,Nairobi,115,2.242199344428123,Diesel,20.51882422464791,23.596647858345097,4483.363093085569
TR02598,VH004,2026-04-04 12:15:24.664932,Nakuru,Kisumu,190,3.049901077493657,Diesel,10.315076953464052,19.5986462115817,3723.7427802005227
TR02599,VH034,2026-04-04 13:07:15.687137,Machakos,Kisumu,465,9.487808776421433,Diesel,12.00298351789725,55.81387335822222,10604.635938062222
TR02600,VH048,2026-04-04 13:59:06.709341,Mombasa,Kisumu,850,15.193478010615042,Diesel,18.873723683292898,160.42665130798963,30481.06374851803
TR02601,VH018,2026-04-04 14:50:57.731546,Kisumu,Thika,370,7.579253921067699,Diesel,12.98298120703954,48.037030466046296,9127.035788548796
TR02602,VH040,2026-04-04 15:42:48.753750,Machakos,Mombasa,420,7.1712367577751905,Petrol,13.208732212505288,55.47667529252221,11095.335058504443
TR02603,VH035,2026-04-04 16:34:39.775955,Kisumu,Mombasa,850,15.172397712316156,Diesel,14.373632526106041,122.17587647190135,23213.416529661255
TR02604,VH041,2026-04-04 17:26:30.798159,Nakuru,Nairobi,155,3.2746377375195235,Diesel,23.493860748478447,36.415484160141595,6918.941990426903
TR02605,VH029,2026-04-04 18:18:21.820364,Mombasa,Nairobi,480,10.265712678136145,Diesel,10.56056824169098,50.690727560116706,9631.238236422174
TR02606,VH029,2026-04-04 19:10:12.842568,Nairobi,Eldoret,310,5.751851921652373,Diesel,11.90535338217211,36.90659548473354,7012.253142099373
TR02607,VH038,2026-04-04 20:02:03.864772,Naivasha,Thika,145,3.23973466677089,Diesel,13.872801249572937,20.11556181188076,3821.9567442573443
TR02608,VH042,2026-04-04 20:53:54.886977,Eldoret,Kisumu,120,2.3289637744861817,Diesel,12.086707366331629,14.504048839597953,2755.769279523611
TR02609,VH021,2026-04-04 21:45:45.909181,Eldoret,Thika,350,7.422546672919954,Petrol,24.80655839345985,86.82295437710947,17364.590875421894
TR02610,VH042,2026-04-04 22:37:36.931386,Naivasha,Nairobi,95,1.794320915120177,Diesel,13.678702249467246,12.994767136993884,2469.005756028838
TR02611,VH013,2026-04-04 23:29:27.953590,Nakuru,Nairobi,155,3.1819766669974916,Petrol,18.10849941683225,28.068174096089987,5613.634819217998
TR02612,VH049,2026-04-05 00:21:18.975795,Mombasa,Eldoret,750,16.869342223874156,Diesel,13.399928457804183,100.49946343353137,19094.89805237096
TR02613,VH041,2026-04-05 01:13:09.997999,Mombasa,Eldoret,750,12.745899141969769,Diesel,18.705633494079905,140.29225120559929,26655.527729063866
TR02614,VH017,2026-04-05 02:05:01.020204,Kisumu,Eldoret,120,2.31140611956106,Petrol,9.702618620900429,11.643142345080514,2328.628469016103
TR02615,VH009,2026-04-05 02:56:52.042408,Nairobi,Nakuru,155,3.126808190469826,Diesel,13.672462003055255,21.192316104735646,4026.5400598997726
TR02616,VH041,2026-04-05 03:48:43.064612,Thika,Nakuru,200,3.7481322615293853,Diesel,24.054779916013363,48.109559832026726,9140.816368085078
TR02617,VH001,2026-04-05 04:40:34.086817,Machakos,Nakuru,270,7.370906489028914,Petrol,12.68174813949778,34.24071997664401,6848.143995328802
TR02618,VH002,2026-04-05 05:32:25.109021,Mombasa,Nairobi,480,7.1940851744473155,Petrol,20.023348130620455,96.11207102697819,19222.41420539564
TR02619,VH048,2026-04-05 06:24:16.131226,Naivasha,Mombasa,620,12.351212190358842,Diesel,20.45920881677223,126.84709466398782,24100.947986157684
TR02620,VH029,2026-04-05 07:16:07.153430,Thika,Kisumu,370,10.788865290743423,Diesel,11.71444664798028,43.34345259752704,8235.255993530138
TR02621,VH033,2026-04-05 08:07:58.175635,Eldoret,Nairobi,310,5.203371578454509,Petrol,10.63339051904756,32.96351060904744,6592.702121809488
TR02622,VH010,2026-04-05 08:59:49.197839,Thika,Mombasa,520,11.82116613107049,Diesel,11.21454835910825,58.3156514673629,11079.97377879895
TR02623,VH050,2026-04-05 09:51:40.220044,Nairobi,Thika,45,0.771212101099834,Diesel,12.044335473146166,5.419950962915775,1029.7906829539972
TR02624,VH040,2026-04-05 10:43:31.242248,Naivasha,Thika,145,2.8446689193755614,Petrol,14.502026592825336,21.027938559596738,4205.587711919347
TR02625,VH021,2026-04-05 11:35:22.264452,Nairobi,Nakuru,155,4.140324254132921,Petrol,20.149576891583386,31.23184418195425,6246.36883639085
TR02626,VH028,2026-04-05 12:27:13.286657,Thika,Machakos,80,1.5358006554680719,Petrol,10.93347148730706,8.746777189845648,1749.3554379691298
TR02627,VH011,2026-04-05 13:19:04.308861,Machakos,Nairobi,115,2.232937058720509,Diesel,14.192888331857123,16.32182158163569,3101.146100510781
TR02628,VH034,2026-04-05 14:10:55.331066,Nakuru,Kisumu,190,3.208691338043612,Diesel,12.708916654448515,24.146941643452177,4587.918912255914
TR02629,VH008,2026-04-05 15:02:46.353270,Mombasa,Machakos,420,7.752322744220432,Diesel,13.654185157799553,57.34757766275813,10896.039755924045
TR02630,VH022,2026-04-05 15:54:37.375475,Naivasha,Kisumu,270,6.7357359301256245,Petrol,19.158638149234367,51.7283230029328,10345.664600586559
TR02631,VH008,2026-04-05 16:46:28.397679,Nakuru,Naivasha,75,1.2926988295092705,Diesel,9.721256570582957,7.2909424279372175,1385.2790613080713
TR02632,VH049,2026-04-05 17:38:19.419883,Thika,Eldoret,350,7.496655762598327,Diesel,11.707146971524983,40.97501440033744,7785.252736064114
TR02633,VH015,2026-04-05 18:30:10.442088,Mombasa,Naivasha,620,9.72364118342432,Petrol,12.072168274175477,74.84744329988796,14969.488659977591
TR02634,VH017,2026-04-05 19:22:01.464292,Kisumu,Naivasha,270,5.724977075509205,Petrol,11.400867209297948,30.782341465104462,6156.468293020893
TR02635,VH023,2026-04-05 20:13:52.486497,Nakuru,Mombasa,630,13.040867620204,Diesel,11.994833181619377,75.56744904420208,14357.815318398394
TR02636,VH024,2026-04-05 21:05:43.508701,Nakuru,Nairobi,155,3.569402290881769,Petrol,9.901898844375356,15.347943208781803,3069.5886417563606
TR02637,VH045,2026-04-05 21:57:34.530906,Thika,Nairobi,45,0.9780224082563072,Diesel,21.357296279148585,9.610783325616863,1826.048831867204
TR02638,VH019,2026-04-05 22:49:25.553110,Eldoret,Naivasha,235,5.353505093478467,Diesel,12.29046280469834,28.882587591041098,5487.691642297808
TR02639,VH005,2026-04-05 23:41:16.575315,Thika,Kisumu,370,6.227741022334312,Diesel,21.028945144740927,77.80709703554143,14783.348436752873
TR02640,VH032,2026-04-06 00:33:07.597519,Nakuru,Nairobi,155,3.9392157555628065,Petrol,13.39723667908299,20.765716852578635,4153.143370515727
TR02641,VH044,2026-04-06 01:24:58.619723,Mombasa,Naivasha,620,10.985771513215958,Petrol,21.15833896387688,131.18170157603666,26236.340315207333
TR02642,VH001,2026-04-06 02:16:49.641928,Machakos,Nairobi,115,2.030751548065266,Petrol,11.667997904211386,13.418197589843093,2683.6395179686187
TR02643,VH023,2026-04-06 03:08:40.664132,Eldoret,Kisumu,120,1.9665560856716098,Diesel,10.518025235435461,12.621630282522553,2398.109753679285
TR02644,VH037,2026-04-06 04:00:31.686337,Thika,Eldoret,350,6.951327882746222,Diesel,12.05451029494294,42.19078603230029,8016.249346137055
TR02645,VH008,2026-04-06 04:52:22.708541,Machakos,Naivasha,190,4.54692849700574,Diesel,9.115448113411004,17.319351415480906,3290.6767689413723
TR02646,VH013,2026-04-06 05:44:13.730746,Naivasha,Thika,145,2.981947764045086,Petrol,22.679675969122798,32.885530155228054,6577.1060310456105
TR02647,VH008,2026-04-06 06:36:04.752950,Thika,Nakuru,200,3.652461812670964,Diesel,13.225528204901309,26.451056409802618,5025.700717862497
TR02648,VH023,2026-04-06 07:27:55.775155,Nakuru,Kisumu,190,3.749173245043378,Diesel,10.773135472215593,20.468957397209625,3889.1019054698286
TR02649,VH043,2026-04-06 08:19:46.797359,Machakos,Thika,80,1.5113210599750813,Diesel,10.230165680708593,8.184132544566875,1554.9851834677063
TR02650,VH001,2026-04-06 09:11:37.819563,Nakuru,Mombasa,630,10.341042817661945,Petrol,14.933877986927788,94.08343131764506,18816.686263529013
TR02651,VH045,2026-04-06 10:03:28.841768,Kisumu,Thika,370,6.769610259342158,Diesel,19.84588778815747,73.42978481618265,13951.659115074703
TR02652,VH024,2026-04-06 10:55:19.863972,Machakos,Mombasa,420,8.141502061810746,Petrol,9.633105608453866,40.459043555506234,8091.808711101246
TR02653,VH035,2026-04-06 11:47:10.886177,Machakos,Naivasha,190,5.390819259115881,Diesel,11.84876253986514,22.512648825743764,4277.403276891315
TR02654,VH024,2026-04-06 12:39:01.908381,Thika,Nakuru,200,4.573603482154505,Petrol,12.692785203167784,25.385570406335567,5077.114081267114
TR02655,VH017,2026-04-06 13:30:52.930586,Nakuru,Eldoret,160,3.4215377937763742,Petrol,10.469582984452828,16.751332775124524,3350.266555024905
TR02656,VH005,2026-04-06 14:22:43.952790,Naivasha,Thika,145,4.2418628812840575,Diesel,22.022922427436413,31.933237519782796,6067.315128758732
TR02657,VH020,2026-04-06 15:14:34.974995,Nairobi,Machakos,115,2.7962946988746022,Petrol,11.077799972185712,12.739469968013568,2547.8939936027136
TR02658,VH021,2026-04-06 16:06:25.997199,Eldoret,Nairobi,310,6.478256738151516,Petrol,18.824347945936328,58.355478632402615,11671.095726480524
TR02659,VH040,2026-04-06 16:58:17.019403,Nairobi,Kisumu,350,7.1204414406569745,Petrol,11.651435062460552,40.78002271861193,8156.004543722386
TR02660,VH031,2026-04-06 17:50:08.041608,Eldoret,Thika,350,6.4759071495078055,Petrol,12.624352528570334,44.185233849996166,8837.046769999233
TR02661,VH046,2026-04-06 18:41:59.063812,Naivasha,Nakuru,75,1.5509435561387217,Diesel,13.060019486657229,9.795014614992922,1861.0527768486552
TR02662,VH036,2026-04-06 19:33:50.086017,Machakos,Eldoret,430,8.271724194086712,Diesel,9.598891899417804,41.275235167496554,7842.294681824345
TR02663,VH011,2026-04-06 20:25:41.108221,Machakos,Eldoret,430,9.216059593649721,Diesel,10.816612048571542,46.51143180885763,8837.17204368295
TR02664,VH015,2026-04-06 21:17:32.130426,Thika,Naivasha,145,2.880636028364848,Petrol,12.203666796537227,17.69531685497898,3539.063370995796
TR02665,VH019,2026-04-06 22:09:23.152630,Kisumu,Thika,370,6.901982936834469,Diesel,13.067077071604345,48.348185164936076,9186.155181337854
TR02666,VH007,2026-04-06 23:01:14.174834,Nakuru,Mombasa,630,10.197302919330962,Petrol,11.747372479790846,74.00844662268233,14801.689324536466
TR02667,VH028,2026-04-06 23:53:05.197039,Nakuru,Machakos,270,5.884550668905504,Petrol,12.97655375921725,35.036695149886576,7007.3390299773155
TR02668,VH043,2026-04-07 00:44:56.219243,Nakuru,Eldoret,160,3.1278434092990692,Diesel,10.853217943760527,17.365148710016843,3299.3782549032003
TR02669,VH005,2026-04-07 01:36:47.241448,Thika,Nakuru,200,3.5116662637805156,Diesel,20.179634358337267,40.359268716674535,7668.261056168161
TR02670,VH005,2026-04-07 02:28:38.263652,Eldoret,Kisumu,120,3.118239661500636,Diesel,18.14189143971137,21.77026972765364,4136.351248254192
TR02671,VH030,2026-04-07 03:20:29.285857,Machakos,Naivasha,190,2.8795466393178692,Diesel,13.841379738997613,26.298621504095465,4996.738085778138
TR02672,VH032,2026-04-07 04:12:20.308061,Naivasha,Nairobi,95,1.5984588562723179,Petrol,12.005049098864834,11.404796643921593,2280.9593287843186
TR02673,VH008,2026-04-07 05:04:11.330266,Nakuru,Machakos,270,7.436358791019576,Diesel,13.080627868269769,35.31769524432838,6710.362096422392
TR02674,VH010,2026-04-07 05:56:02.352470,Nairobi,Kisumu,350,6.607382121524872,Diesel,13.541864980113631,47.39652743039771,9005.340211775565
TR02675,VH038,2026-04-07 06:47:53.374674,Nakuru,Eldoret,160,3.5176917060399293,Diesel,14.143721328642386,22.62995412582782,4299.691283907286
TR02676,VH047,2026-04-07 07:39:44.396879,Machakos,Kisumu,465,9.931395257567232,Petrol,10.428293347914414,48.49156406780203,9698.312813560406
TR02677,VH032,2026-04-07 08:31:35.419083,Thika,Naivasha,145,2.7460034678768745,Petrol,10.925543652139226,15.842038295601876,3168.4076591203752
TR02678,VH048,2026-04-07 09:23:26.441288,Naivasha,Thika,145,2.482740829585157,Diesel,24.803339778561693,35.96484267891445,6833.320108993746
TR02679,VH028,2026-04-07 10:15:17.463492,Kisumu,Machakos,465,10.049053110157553,Petrol,13.586638935204348,63.177871048700226,12635.574209740045
TR02680,VH017,2026-04-07 11:07:08.485697,Naivasha,Machakos,190,4.096556761026762,Petrol,13.170211339633351,25.023401545303365,5004.680309060673
TR02681,VH031,2026-04-07 11:58:59.507901,Nairobi,Mombasa,480,9.060478564354657,Petrol,9.065666868549668,43.5152009690384,8703.040193807681
TR02682,VH008,2026-04-07 12:50:50.530106,Nakuru,Thika,200,3.6646379454935447,Diesel,10.772308101479434,21.544616202958867,4093.477078562185
TR02683,VH040,2026-04-07 13:42:41.552310,Nakuru,Kisumu,190,4.529962828416782,Petrol,13.714083452886658,26.05675856048465,5211.35171209693
TR02684,VH025,2026-04-07 14:34:32.574514,Mombasa,Naivasha,620,9.719485732046405,Diesel,18.545879830929884,114.98445495176529,21847.046440835406
TR02685,VH009,2026-04-07 15:26:23.596719,Eldoret,Nakuru,160,3.5671698338438507,Diesel,12.836699647844679,20.53871943655149,3902.356692944783
TR02686,VH002,2026-04-07 16:18:14.618923,Nairobi,Mombasa,480,8.31638380426832,Petrol,21.00350937218502,100.8168449864881,20163.36899729762
TR02687,VH015,2026-04-07 17:10:05.641128,Mombasa,Naivasha,620,11.56422194780909,Petrol,9.088082535705537,56.34611172137433,11269.222344274865
TR02688,VH050,2026-04-07 18:01:56.663332,Naivasha,Thika,145,2.643544880051554,Diesel,10.179877885597257,14.760822934116023,2804.5563574820444
TR02689,VH003,2026-04-07 18:53:47.685537,Kisumu,Thika,370,8.220689763240657,Diesel,11.423959945333571,42.268651797734215,8031.043841569501
TR02690,VH049,2026-04-07 19:45:38.707741,Eldoret,Nakuru,160,4.418766714949906,Diesel,9.559299731731612,15.29487957077058,2906.02711844641
TR02691,VH036,2026-04-07 20:37:29.729945,Nairobi,Kisumu,350,7.0240520375994855,Diesel,12.157684548713302,42.551895920496555,8084.860224894345
TR02692,VH004,2026-04-07 21:29:20.752150,Nakuru,Kisumu,190,3.8105354513705723,Diesel,11.211989381259444,21.302779824392942,4047.528166634659
TR02693,VH014,2026-04-07 22:21:11.774354,Naivasha,Eldoret,235,5.550854422972748,Diesel,11.388097498096942,26.762029120527814,5084.785532900285
TR02694,VH041,2026-04-07 23:13:02.796559,Nairobi,Naivasha,95,1.6566816564588425,Diesel,24.287670187401034,23.073286678030982,4383.924468825887
TR02695,VH041,2026-04-08 00:04:53.818763,Nakuru,Nairobi,155,3.125771076394566,Diesel,21.269861648851975,32.96828555572056,6263.974255586907
TR02696,VH025,2026-04-08 00:56:44.840968,Machakos,Nakuru,270,6.202986715872777,Diesel,20.744897028784905,56.011221977719245,10642.132175766657
TR02697,VH050,2026-04-08 01:48:35.863172,Eldoret,Kisumu,120,2.1945637791073667,Diesel,12.619355191573586,15.143226229888302,2877.2129836787776
TR02698,VH010,2026-04-08 02:40:26.885377,Machakos,Eldoret,430,7.833427090291165,Diesel,14.54806898441456,62.5566966329826,11885.772360266694
TR02699,VH021,2026-04-08 03:32:17.907581,Machakos,Mombasa,420,9.48740531977031,Petrol,18.17525435366211,76.33606828538086,15267.213657076172
TR02700,VH036,2026-04-08 04:24:08.929785,Nakuru,Nairobi,155,2.5890665857136193,Diesel,11.241194232776982,17.42385106080432,3310.531701552821
TR02701,VH012,2026-04-08 05:15:59.951990,Kisumu,Eldoret,120,1.766109635486656,Diesel,13.053906780389736,15.664688136467683,2976.29074592886
TR02702,VH027,2026-04-08 06:07:50.974194,Naivasha,Nakuru,75,1.8168712027805973,Petrol,20.229941686881926,15.172456265161443,3034.4912530322886
TR02703,VH040,2026-04-08 06:59:41.996399,Thika,Mombasa,520,10.714922662939818,Petrol,13.862038610616208,72.08260077520428,14416.520155040856
TR02704,VH002,2026-04-08 07:51:33.018603,Nakuru,Nairobi,155,2.941395350186926,Petrol,24.80033949189192,38.440526212432474,7688.105242486495
TR02705,VH013,2026-04-08 08:43:24.040808,Kisumu,Thika,370,5.421874450643724,Petrol,24.603991563751983,91.03476878588233,18206.953757176467
TR02706,VH032,2026-04-08 09:35:15.063012,Thika,Mombasa,520,11.783425603431862,Petrol,11.32991269689971,58.91554602387849,11783.109204775697
TR02707,VH031,2026-04-08 10:27:06.085217,Naivasha,Thika,145,3.4131039202248283,Petrol,10.131691392187431,14.690952518671775,2938.190503734355
TR02708,VH016,2026-04-08 11:18:57.107421,Machakos,Naivasha,190,4.4781065207747,Diesel,24.702433717148548,46.93462406258224,8917.578571890625
TR02709,VH032,2026-04-08 12:10:48.129625,Eldoret,Mombasa,750,12.547809507537028,Petrol,12.293142437157329,92.19856827867997,18439.713655735995
TR02710,VH032,2026-04-08 13:02:39.151830,Eldoret,Machakos,430,9.698369482853284,Petrol,11.041488615423459,47.47840104632087,9495.680209264174
TR02711,VH034,2026-04-08 13:54:30.174034,Naivasha,Kisumu,270,6.250155331079809,Diesel,12.534984818152092,33.84445900901065,6430.447211712023
TR02712,VH011,2026-04-08 14:46:21.196239,Naivasha,Nairobi,95,1.8322882060247716,Diesel,11.422101619518958,10.85099653854301,2061.689342323172
TR02713,VH010,2026-04-08 15:38:12.218443,Nairobi,Eldoret,310,5.908614265815447,Diesel,11.336234875355261,35.14232811360131,6677.042341584249
TR02714,VH015,2026-04-08 16:30:03.240648,Kisumu,Eldoret,120,2.048894694003092,Petrol,13.396245215388923,16.07549425846671,3215.0988516933417
TR02715,VH017,2026-04-08 17:21:54.262852,Machakos,Nakuru,270,5.321727154031384,Petrol,9.812395766884517,26.4934685705882,5298.6937141176395
TR02716,VH040,2026-04-08 18:13:45.285057,Kisumu,Thika,370,7.116553803906251,Petrol,10.321964732331182,38.19126950962537,7638.253901925074
TR02717,VH018,2026-04-08 19:05:36.307261,Naivasha,Mombasa,620,12.612435007551824,Diesel,10.345932200858437,64.14477964532232,12187.50813261124
TR02718,VH009,2026-04-08 19:57:27.329465,Mombasa,Nairobi,480,12.131767797200554,Diesel,13.034727064191019,62.566689908116885,11887.671082542209
TR02719,VH025,2026-04-08 20:49:18.351670,Mombasa,Naivasha,620,12.809080366369475,Diesel,18.861614973822896,116.94201283770195,22218.98243916337
TR02720,VH040,2026-04-08 21:41:09.373874,Thika,Eldoret,350,6.930326848418406,Petrol,12.35797336138397,43.25290676484389,8650.581352968778
TR02721,VH014,2026-04-08 22:33:00.396079,Thika,Eldoret,350,7.535079212106725,Diesel,13.136685552126599,45.9783994324431,8735.895892164188
TR02722,VH025,2026-04-08 23:24:51.418283,Mombasa,Nairobi,480,12.80533791125205,Diesel,23.941158948152218,114.91756295113065,21834.336960714823
TR02723,VH050,2026-04-09 00:16:42.440488,Naivasha,Eldoret,235,5.742902298589135,Diesel,10.149347956011272,23.85096769662649,4531.683862359033
TR02724,VH022,2026-04-09 01:08:33.462692,Naivasha,Nakuru,75,1.5095114431711454,Petrol,23.721424263679527,17.791068197759646,3558.213639551929
TR02725,VH030,2026-04-09 02:00:24.484896,Thika,Eldoret,350,6.090979240946062,Diesel,11.174531305656192,39.11085956979667,7431.063318261368
TR02726,VH020,2026-04-09 02:52:15.507101,Nakuru,Kisumu,190,2.9940934681862257,Petrol,12.383832706198202,23.529282141776584,4705.856428355317
TR02727,VH021,2026-04-09 03:44:06.529305,Naivasha,Mombasa,620,12.775772425441064,Petrol,21.014715000377187,130.29123300233857,26058.246600467715
TR02728,VH044,2026-04-09 04:35:57.551510,Mombasa,Nakuru,630,14.232461695776479,Petrol,18.80276869665069,118.45744278889936,23691.48855777987
TR02729,VH032,2026-04-09 05:27:48.573714,Kisumu,Eldoret,120,2.5521096114503474,Petrol,13.571317314109244,16.28558077693109,3257.1161553862185
TR02730,VH046,2026-04-09 06:19:39.595919,Naivasha,Nakuru,75,1.8016426032315516,Diesel,11.088813092745088,8.316609819558817,1580.1558657161752
TR02731,VH049,2026-04-09 07:11:30.618123,Machakos,Thika,80,1.4209095712966875,Diesel,9.883117130122958,7.9064937040983665,1502.2338037786897
TR02732,VH021,2026-04-09 08:03:21.640328,Naivasha,Mombasa,620,9.239817414595274,Petrol,20.508260500125683,127.15121510077924,25430.24302015585
TR02733,VH035,2026-04-09 08:55:12.662532,Nakuru,Thika,200,4.498453787792874,Diesel,13.266451223797418,26.532902447594836,5041.2514650430185
TR02734,VH032,2026-04-09 09:47:03.684736,Thika,Nairobi,45,1.112108778494895,Petrol,11.16998239395314,5.026492077278913,1005.2984154557827
TR02735,VH030,2026-04-09 10:38:54.706941,Naivasha,Nairobi,95,1.636467619366239,Diesel,10.918307693909428,10.372392309213955,1970.7545387506516
TR02736,VH039,2026-04-09 11:30:45.729145,Eldoret,Machakos,430,8.183553311925905,Diesel,18.06967537999355,77.69960413397227,14762.924785454732
TR02737,VH049,2026-04-09 12:22:36.751350,Nairobi,Kisumu,350,6.6439592329623345,Diesel,11.358215485508618,39.75375419928016,7553.21329786323
TR02738,VH012,2026-04-09 13:14:27.773554,Mombasa,Naivasha,620,9.887507053327752,Diesel,12.143227846575915,75.28801264877067,14304.722403266429
TR02739,VH041,2026-04-09 14:06:18.795759,Machakos,Kisumu,465,11.902290812782635,Diesel,19.637074205461634,91.3123950553966,17349.355060525355
TR02740,VH047,2026-04-09 14:58:09.817963,Machakos,Eldoret,430,11.069730491175468,Petrol,9.268260820048454,39.85352152620835,7970.704305241669
TR02741,VH018,2026-04-09 15:50:00.840168,Machakos,Nakuru,270,5.5434323802669265,Diesel,11.146279372979185,30.094954307043803,5718.0413183383225
TR02742,VH021,2026-04-09 16:41:51.862372,Eldoret,Machakos,430,8.513632925178591,Petrol,23.51743577750142,101.1249738432561,20224.99476865122
TR02743,VH013,2026-04-09 17:33:42.884576,Machakos,Nairobi,115,2.438485809869584,Petrol,23.00697491929024,26.458021157183772,5291.604231436754
TR02744,VH021,2026-04-09 18:25:33.906781,Machakos,Nakuru,270,3.874521557002123,Petrol,24.025564229021192,64.86902341835723,12973.804683671446
TR02745,VH008,2026-04-09 19:17:24.928985,Thika,Eldoret,350,7.365620018286171,Diesel,9.047913438565779,31.667697034980225,6016.862436646243
TR02746,VH046,2026-04-09 20:09:15.951190,Kisumu,Naivasha,270,5.9218061370194155,Diesel,14.832096584022992,40.04666077686208,7608.865547603796
TR02747,VH040,2026-04-09 21:01:06.973394,Nairobi,Naivasha,95,1.8629369192092973,Petrol,11.707061263137241,11.121708199980379,2224.3416399960756
TR02748,VH046,2026-04-09 21:52:57.995599,Eldoret,Mombasa,750,12.9831696774019,Diesel,14.951988980459824,112.13991735344868,21306.58429715525
TR02749,VH007,2026-04-09 22:44:49.017803,Nairobi,Thika,45,1.0181783744541455,Petrol,11.263097303008873,5.068393786353993,1013.6787572707985
TR02750,VH023,2026-04-09 23:36:40.040008,Mombasa,Machakos,420,8.602307907686162,Diesel,11.357681937891224,47.70226413914314,9063.430186437197
TR02751,VH044,2026-04-10 00:28:31.062212,Thika,Mombasa,520,8.966401959062447,Petrol,20.477493736027125,106.48296742734105,21296.59348546821
TR02752,VH032,2026-04-10 01:20:22.084416,Naivasha,Mombasa,620,10.609452927990557,Petrol,11.778803574971512,73.02858216482338,14605.716432964675
TR02753,VH011,2026-04-10 02:12:13.106621,Kisumu,Mombasa,850,16.42796993815736,Diesel,14.211410493741079,120.79698919679917,22951.427947391843
