sensor_reading_id,vehicle_id,reading_date,engine_temperature_c,oil_pressure_psi,battery_voltage_v,engine_rpm
SR05665,VH047,2026-04-12 23:05:33.753375,70.77316169670453,35.80867576433823,14.070345538248255,2358.4916985620657
SR05666,VH002,2026-04-12 23:31:29.108910,97.70124305198175,49.58709383602895,13.166228704680877,1841.3713623602675
SR05667,VH001,2026-04-12 23:57:24.464446,85.97072181920787,40.34019983425331,14.222353375801788,2088.192588086422
SR05668,VH004,2026-04-13 00:23:19.819981,83.12988340919905,63.44724825904996,13.191221601474803,1408.5345849800688
SR05669,VH008,2026-04-13 00:49:15.175517,69.54052803922967,55.719403802157494,13.772621366122946,1631.7814505397555
SR05670,VH049,2026-04-13 01:15:10.531053,85.10487161167407,36.036014280223185,14.032106567074653,1173.4722574025702
SR05671,VH029,2026-04-13 01:41:05.886588,85.76648641375147,42.15676549823903,13.115425485768125,1802.1351309113018
SR05672,VH018,2026-04-13 02:07:01.242124,78.28883772836878,51.25791973814901,14.600034993179813,1511.0902527098735
SR05673,VH037,2026-04-13 02:32:56.597659,87.38111674259208,24.376117505523226,14.452177531020212,1924.083325252577
SR05674,VH031,2026-04-13 02:58:51.953195,83.96565518408521,38.58266489355912,13.471120439253912,1680.8080995875077
SR05675,VH006,2026-04-13 03:24:47.308730,72.15824758905876,41.63158964760172,13.888893401248644,2541.3740717317914
SR05676,VH044,2026-04-13 03:50:42.664266,90.46783318778778,34.29226450546912,13.788715769965089,1922.7739425996951
SR05677,VH024,2026-04-13 04:16:38.019801,104.76592949865402,45.10628034463396,13.415978068530315,1835.6827851878081
SR05678,VH048,2026-04-13 04:42:33.375337,99.32223778954062,42.083174597739074,12.473287974943577,1511.0211722440454
SR05679,VH041,2026-04-13 05:08:28.730873,88.93333684728817,39.13425136219267,13.3071285108586,1817.72270664684
SR05680,VH015,2026-04-13 05:34:24.086408,87.21761466791915,54.78267742034564,12.652855289478136,2091.7924748589035
SR05681,VH040,2026-04-13 06:00:19.441944,72.94121685342964,50.92214271743419,13.42847463869739,1191.1665270804397
SR05682,VH012,2026-04-13 06:26:14.797479,87.01280406869807,50.8257006173924,14.8,2227.263127164775
SR05683,VH046,2026-04-13 06:52:10.153015,82.65139912568148,45.220545427345044,13.120578351900416,2152.6125997036593
SR05684,VH049,2026-04-13 07:18:05.508550,64.68557561748929,47.32389642442934,12.65543078337047,1904.6463774994656
SR05685,VH014,2026-04-13 07:44:00.864086,81.98701428774537,57.00414105407734,14.02383826799661,2250.764348218078
SR05686,VH027,2026-04-13 08:09:56.219621,80.40340762376569,36.746041210158545,13.624429055721867,1517.3914030431797
SR05687,VH037,2026-04-13 08:35:51.575157,72.63879932437209,37.819967759605994,14.544015156178794,1165.7417092161727
SR05688,VH013,2026-04-13 09:01:46.930693,84.1881562302553,52.70991837729034,12.436175933738868,1984.6616326064673
SR05689,VH038,2026-04-13 09:27:42.286228,73.17724374844883,48.76891499666744,13.204438851165053,1155.597493163337
SR05690,VH046,2026-04-13 09:53:37.641764,88.2386177300398,40.97661958176506,12.827347550708485,1307.2974142793746
SR05691,VH038,2026-04-13 10:19:32.997299,89.46600085204771,48.15740762632879,13.911758099772833,1399.5149732971577
SR05692,VH003,2026-04-13 10:45:28.352835,68.50029094549335,37.06599879011397,14.014621060533257,1767.3527530683748
SR05693,VH016,2026-04-13 11:11:23.708370,81.70453056587459,47.826115959667966,13.141527596366572,1655.448955744292
SR05694,VH012,2026-04-13 11:37:19.063906,81.25230846393592,40.248782931182134,13.781308370277975,1384.850394651369
SR05695,VH014,2026-04-13 12:03:14.419441,83.1118299069564,55.70650147763087,14.627738908425156,2614.5123311939005
SR05696,VH034,2026-04-13 12:29:09.774977,65.3648677376139,47.2236349687818,13.269412526405082,2227.8009855933083
SR05697,VH050,2026-04-13 12:55:05.130513,88.08661473695352,45.1006960861027,14.32450072035797,1856.7720035309394
SR05698,VH031,2026-04-13 13:21:00.486048,97.1505241142965,43.01307507237501,12.29667972702976,2138.061958119778
SR05699,VH039,2026-04-13 13:46:55.841584,97.13122900199278,47.146036937958094,13.513595760350931,1744.1814578877597
SR05700,VH005,2026-04-13 14:12:51.197119,92.2771792696789,50.98822684887975,14.471173248651478,2501.7320695355015
SR05701,VH012,2026-04-13 14:38:46.552655,68.89112595932956,43.07201860072088,12.538718664456232,2804.4915746915103
SR05702,VH026,2026-04-13 15:04:41.908190,79.96636374078263,58.80430526034961,14.175463610533372,2060.9730718833034
SR05703,VH017,2026-04-13 15:30:37.263726,89.02862342494049,43.90738783810206,12.81653568793025,1022.2516843087047
SR05704,VH044,2026-04-13 15:56:32.619261,88.68628318918793,48.862628113257536,13.204755145987388,1890.3425746850937
SR05705,VH011,2026-04-13 16:22:27.974797,94.29018715846502,47.412212116568355,13.223993953983582,1824.7334829259642
SR05706,VH033,2026-04-13 16:48:23.330333,82.9001662777177,28.55799340110774,13.248690610530343,1899.428976268485
SR05707,VH041,2026-04-13 17:14:18.685868,75.23964879445859,52.23311827322356,13.952075587148952,2248.4856310161476
SR05708,VH040,2026-04-13 17:40:14.041404,89.24261436505223,61.60803750149521,12.936579573652308,1568.9183537362449
SR05709,VH046,2026-04-13 18:06:09.396939,81.18828183510506,47.850839723108706,14.8,1737.5673775021723
SR05710,VH004,2026-04-13 18:32:04.752475,96.15783551687325,47.71549253453224,13.435009919670662,1844.7939349070336
SR05711,VH032,2026-04-13 18:58:00.108010,90.37740217675324,46.84662574332161,14.148410311433867,1614.6300071593741
SR05712,VH031,2026-04-13 19:23:55.463546,82.04563128283849,37.92690167492296,14.055211272092238,2067.3999480983007
SR05713,VH011,2026-04-13 19:49:50.819081,86.3469430987666,45.30885819700708,13.333852152785163,1379.7869975485053
SR05714,VH017,2026-04-13 20:15:46.174617,93.92985184134152,46.49968731565245,13.597509973084374,1972.9573346553104
SR05715,VH027,2026-04-13 20:41:41.530153,89.2420198662328,50.6189026355014,13.274877372073071,2195.1142717899393
SR05716,VH008,2026-04-13 21:07:36.885688,86.10495969688185,47.925745875380656,13.729815781185431,2123.534356952679
SR05717,VH021,2026-04-13 21:33:32.241224,87.01581991642719,48.81651691205342,12.744850437471712,1783.5530764445623
SR05718,VH033,2026-04-13 21:59:27.596759,82.56031429661455,42.25952022664994,13.870900301877448,2274.0633491381777
SR05719,VH050,2026-04-13 22:25:22.952295,88.2989461543252,53.010646752532004,13.815344736955508,1219.614961811079
SR05720,VH005,2026-04-13 22:51:18.307830,85.18113397093133,55.163444308535844,13.887939009473552,1908.8700841425275
SR05721,VH032,2026-04-13 23:17:13.663366,76.70429114129968,47.14716183385719,13.61892559036924,2966.9713213076166
SR05722,VH025,2026-04-13 23:43:09.018901,88.42255082457542,47.521148529088066,12.731765900042241,2375.602982565526
SR05723,VH008,2026-04-14 00:09:04.374437,89.40925370513433,40.486935047901326,13.024331731719155,2042.5984146447831
SR05724,VH027,2026-04-14 00:34:59.729972,93.05621800920049,49.24571212093497,13.818827211193195,2155.1498018874
SR05725,VH026,2026-04-14 01:00:55.085508,72.32338156610258,44.94471909807841,13.286465029155185,1881.050536244922
SR05726,VH040,2026-04-14 01:26:50.441044,87.14033589143138,41.76914376683516,12.892253273039053,1807.6252781651096
SR05727,VH029,2026-04-14 01:52:45.796579,81.89703910713544,42.78118351497682,14.18384319729014,2068.295472114089
SR05728,VH009,2026-04-14 02:18:41.152115,89.57516244981467,45.97610573837892,13.184962856711266,2002.1043898378045
SR05729,VH018,2026-04-14 02:44:36.507650,75.1401766104886,45.77004168914601,13.225020649198402,2311.716811872714
SR05730,VH007,2026-04-14 03:10:31.863186,95.36827040291259,54.83294096503629,13.403732345625787,1790.1018140807998
SR05731,VH042,2026-04-14 03:36:27.218721,76.41004376596268,41.0514112951617,13.751755990621806,1850.6688173843745
SR05732,VH021,2026-04-14 04:02:22.574257,80.95907807429138,48.41582817080708,13.572907452995722,2335.0856901515203
SR05733,VH016,2026-04-14 04:28:17.929792,106.69738064722186,37.957364687654376,14.265251033263947,1551.9500382907602
SR05734,VH003,2026-04-14 04:54:13.285328,85.74496051062384,37.66864873374629,13.693862576833922,1837.8713948316072
SR05735,VH032,2026-04-14 05:20:08.640864,93.72627505729852,31.90551194213456,13.77788125539308,2221.0245962816093
SR05736,VH010,2026-04-14 05:46:03.996399,86.98241031487049,52.55894087637238,13.011554554036222,1456.9539782422933
SR05737,VH032,2026-04-14 06:11:59.351935,95.14736249541303,51.70229021625371,12.633091201527515,1821.3085565047018
SR05738,VH008,2026-04-14 06:37:54.707470,91.43496958955612,26.16345366057319,13.718340227997018,1032.5804912947365
SR05739,VH032,2026-04-14 07:03:50.063006,78.61249999769264,46.13880125483189,14.546935472929905,1609.1460829241557
SR05740,VH050,2026-04-14 07:29:45.418541,70.78158459226205,41.94381938455474,14.005325138136921,1483.345703385662
SR05741,VH004,2026-04-14 07:55:40.774077,74.78931489721462,47.06157436924216,14.207454620366544,1579.454681401442
SR05742,VH029,2026-04-14 08:21:36.129612,80.95885787865197,45.66205596897941,13.582737036814727,2432.2634597028846
SR05743,VH012,2026-04-14 08:47:31.485148,89.51804249080593,43.44605526208362,14.074431562421147,1010.8164443708084
SR05744,VH037,2026-04-14 09:13:26.840684,93.011739774057,37.649202645064925,14.036531892026408,2148.551033430359
SR05745,VH036,2026-04-14 09:39:22.196219,84.62553032769529,40.41866193243932,13.301096938302827,1630.7857202912792
SR05746,VH019,2026-04-14 10:05:17.551755,86.32766556308852,40.380153574143854,13.285510217180281,1953.241902279976
SR05747,VH037,2026-04-14 10:31:12.907290,66.47967576881182,42.30308215701024,13.191762928746718,1475.963854577933
SR05748,VH047,2026-04-14 10:57:08.262826,82.72830278615616,50.65500282415765,13.161153137411297,2172.1402160818457
SR05749,VH031,2026-04-14 11:23:03.618361,84.24756911819249,57.14357397406942,12.455830506823407,1612.8144692955084
SR05750,VH044,2026-04-14 11:48:58.973897,88.59084466734781,39.51331009735702,13.036326609784838,1267.5975210419142
SR05751,VH026,2026-04-14 12:14:54.329432,82.39164955006434,49.688281321067336,13.056341987323496,1759.3475866617393
SR05752,VH045,2026-04-14 12:40:49.684968,80.99335105512576,31.19488108165357,13.39828198927692,1704.0354150419405
SR05753,VH006,2026-04-14 13:06:45.040504,100.1063994467804,33.04635394860264,14.433873892016427,1505.4017472730447
SR05754,VH029,2026-04-14 13:32:40.396039,73.97317553867259,46.1466709301673,13.717360495185366,1797.284393796893
SR05755,VH017,2026-04-14 13:58:35.751575,95.93205704814403,50.5935677527537,14.166599260420275,1430.3174325507018
SR05756,VH020,2026-04-14 14:24:31.107110,89.98844601615532,48.634486069846176,12.35337424337174,1627.1944622582444
SR05757,VH042,2026-04-14 14:50:26.462646,83.99120902929803,41.55733152934861,14.165884820616487,2097.1944246183116
SR05758,VH046,2026-04-14 15:16:21.818181,102.61951370923876,54.31945829348021,13.875151953364007,2088.3597461656186
SR05759,VH047,2026-04-14 15:42:17.173717,84.48423510670492,40.84027725925653,13.92558061100964,1814.1890587557918
SR05760,VH010,2026-04-14 16:08:12.529252,78.14473963575892,42.42088420560947,13.39427100658748,1732.7179573640774
SR05761,VH006,2026-04-14 16:34:07.884788,86.71225745648474,47.028782359262436,14.77142521170119,2373.8725561715382
SR05762,VH048,2026-04-14 17:00:03.240324,92.00598817895957,48.26293126377745,13.850373056979787,2305.1474756651114
SR05763,VH032,2026-04-14 17:25:58.595859,89.42109551739661,37.14575408498702,12.824826210018786,1803.0525163142333
SR05764,VH002,2026-04-14 17:51:53.951395,80.67829165169671,37.39185005234113,13.282658289293712,842.059425136973
SR05765,VH010,2026-04-14 18:17:49.306930,90.32103868704816,50.84272527082101,14.101930938013943,2113.5013688749364
SR05766,VH037,2026-04-14 18:43:44.662466,71.25573649255979,42.12448167428168,13.674044897441263,1720.2058838932605
SR05767,VH027,2026-04-14 19:09:40.018001,95.88990702200925,50.022327401033365,13.633492313773523,1621.2766819856715
SR05768,VH041,2026-04-14 19:35:35.373537,91.40088311164449,36.364935228233115,14.111083826806494,1648.097587310002
SR05769,VH019,2026-04-14 20:01:30.729072,67.64700168466155,42.362111660835495,13.610026187067193,2361.9753462442477
SR05770,VH041,2026-04-14 20:27:26.084608,79.14652163526969,52.83124149234003,14.42084324585354,1991.6793706165315
SR05771,VH016,2026-04-14 20:53:21.440144,94.97025954642675,53.136506586338896,14.574186267492085,1907.8565369188418
SR05772,VH020,2026-04-14 21:19:16.795679,83.15828328132804,41.24284899440202,13.222293759076198,1643.6460731454395
SR05773,VH036,2026-04-14 21:45:12.151215,84.7164433845707,30.29372333178765,14.34100067391899,2314.7852011723803
SR05774,VH005,2026-04-14 22:11:07.506750,96.24817169135638,49.7384294578998,12.75136687598187,1744.7016478737958
SR05775,VH018,2026-04-14 22:37:02.862286,80.25522054625026,46.556619599516324,13.479729436067863,2508.6600350337217
SR05776,VH008,2026-04-14 23:02:58.217821,67.84219933826904,47.327711620250874,13.480209874007587,1848.7146632739605
SR05777,VH013,2026-04-14 23:28:53.573357,96.05779045968461,36.76184140011903,13.919864627595905,2297.6547455241275
SR05778,VH041,2026-04-14 23:54:48.928892,81.5028059000013,44.22573300379148,13.29438252327926,1455.1615207993846
SR05779,VH010,2026-04-15 00:20:44.284428,84.787987011842,45.708380752962974,13.483892323592672,1696.3368506676354
SR05780,VH036,2026-04-15 00:46:39.639963,83.44364512361301,55.9078251563859,14.215288063728174,2620.394165816513
SR05781,VH019,2026-04-15 01:12:34.995499,81.11952568084028,53.46141058078291,14.583168621987395,2435.9343252911885
SR05782,VH031,2026-04-15 01:38:30.351035,78.09489842584301,52.5324080944328,14.225595794216947,2378.867066581495
SR05783,VH036,2026-04-15 02:04:25.706570,83.56005448216798,46.631462539125174,14.37500253810988,1874.5312945575488
SR05784,VH029,2026-04-15 02:30:21.062106,77.351214496824,38.917059921468486,12.948868564481362,2253.6282557869486
SR05785,VH045,2026-04-15 02:56:16.417641,95.96808846887787,43.409289466205045,12.529906339609788,2600.1710367899886
SR05786,VH023,2026-04-15 03:22:11.773177,94.72611093867422,36.18478601305241,14.220354369407346,2386.02442584481
SR05787,VH032,2026-04-15 03:48:07.128712,89.42567628823726,44.252543058211984,13.003397920309613,1779.9076226649076
SR05788,VH049,2026-04-15 04:14:02.484248,89.16902903016683,39.057817975331034,13.171358510318887,2421.553024020419
SR05789,VH011,2026-04-15 04:39:57.839783,71.40431985353295,44.93456490779581,13.74580810178497,1642.1582887707505
SR05790,VH002,2026-04-15 05:05:53.195319,94.04836732333386,44.42593610831791,13.76459906193959,1247.33689647052
SR05791,VH032,2026-04-15 05:31:48.550855,81.40683144919046,38.350396688193534,13.85630945789635,1573.4944941527535
SR05792,VH005,2026-04-15 05:57:43.906390,95.80194937034746,48.93924194408617,13.233051678374588,1736.0933786412645
SR05793,VH031,2026-04-15 06:23:39.261926,98.5793049952665,36.08669157774163,13.34459587604664,1992.7347237023598
SR05794,VH013,2026-04-15 06:49:34.617461,83.06655138367562,63.43657759176398,13.880223781473504,1971.828300425074
SR05795,VH022,2026-04-15 07:15:29.972997,67.05952950572012,53.687237979428225,13.006075990038802,1445.908399468227
SR05796,VH035,2026-04-15 07:41:25.328532,86.85089072960912,36.60673795784598,13.270562228737367,1331.7377975405095
SR05797,VH019,2026-04-15 08:07:20.684068,75.74295068922362,46.89697257230543,14.435201282050713,1877.6338105962895
SR05798,VH029,2026-04-15 08:33:16.039603,80.20377333808636,43.90690572325173,14.034282363118434,994.8613743775626
SR05799,VH023,2026-04-15 08:59:11.395139,83.31241117481274,44.02761529978352,13.26207813053599,2201.513393754223
SR05800,VH019,2026-04-15 09:25:06.750675,92.58046417266969,41.75101856702604,12.487314910262114,1767.8972274811965
SR05801,VH016,2026-04-15 09:51:02.106210,88.59871973246048,51.46342703930748,13.186799513499249,1269.6967142714525
SR05802,VH031,2026-04-15 10:16:57.461746,97.31233281406915,39.51411802907441,13.867634410782845,1789.427622261689
SR05803,VH016,2026-04-15 10:42:52.817281,78.64549985903734,52.81564026733944,13.578130241725509,2029.5087849514302
SR05804,VH026,2026-04-15 11:08:48.172817,94.0157890489251,56.04614315892019,13.561645845930993,1954.2712534376797
SR05805,VH003,2026-04-15 11:34:43.528352,91.1992852184432,38.94983081183344,14.8,2351.916500859413
SR05806,VH023,2026-04-15 12:00:38.883888,90.38774127101163,50.97297170265579,14.049705459251095,2028.3747385604565
SR05807,VH009,2026-04-15 12:26:34.239423,93.89265371023195,50.072046576508875,14.237293683005857,1912.8759326619193
SR05808,VH024,2026-04-15 12:52:29.594959,91.63292206034549,31.467970025960252,13.782633815977523,1722.2104867258138
SR05809,VH033,2026-04-15 13:18:24.950495,72.06446425857536,56.88820964575309,14.264206758186699,1509.9017087533775
SR05810,VH014,2026-04-15 13:44:20.306030,80.37950653514358,41.732295435492944,13.998677651562138,1703.755459983411
SR05811,VH028,2026-04-15 14:10:15.661566,92.79737536165956,45.922417591160965,14.732901313372043,2315.072865156998
SR05812,VH024,2026-04-15 14:36:11.017101,88.8698598616795,54.900201272076146,12.673694170053325,1561.121885145074
SR05813,VH043,2026-04-15 15:02:06.372637,93.31487001556164,50.454583441186855,13.075401975401808,2837.878331295223
SR05814,VH050,2026-04-15 15:28:01.728172,86.6331132000319,43.59553329799808,12.714802128228545,1491.4250151856663
SR05815,VH007,2026-04-15 15:53:57.083708,80.7520725078757,50.62651655733666,13.252350012172815,2298.464627061059
SR05816,VH038,2026-04-15 16:19:52.439243,78.43532799951808,53.11450489509192,13.570995133883159,2462.264220322317
SR05817,VH044,2026-04-15 16:45:47.794779,71.82872061324441,45.30409863869152,14.342076468306217,1192.7109836476516
SR05818,VH025,2026-04-15 17:11:43.150315,89.21917870014451,40.16506455651489,14.8,2288.9620173630656
SR05819,VH002,2026-04-15 17:37:38.505850,73.42718737539704,47.41800707627909,13.571120164643391,1676.8007059381528
SR05820,VH045,2026-04-15 18:03:33.861386,85.00473128180076,39.29798818715827,13.575492751377922,1173.403876567277
SR05821,VH001,2026-04-15 18:29:29.216921,84.08054262284405,52.37370805276906,13.693335840810388,1179.0499768188256
SR05822,VH023,2026-04-15 18:55:24.572457,93.9154243280057,38.80517869342914,13.457802675251251,2182.778851827051
SR05823,VH047,2026-04-15 19:21:19.927992,103.3482338316681,39.976784909540385,13.099155673853051,2343.9753940951096
SR05824,VH040,2026-04-15 19:47:15.283528,81.89923813730543,52.00042093990799,13.481576584443626,1799.4217316915658
SR05825,VH018,2026-04-15 20:13:10.639063,89.19980390992498,45.10746933148769,13.135561225437993,2507.217210324777
SR05826,VH047,2026-04-15 20:39:05.994599,84.9854683888521,48.06587913196615,13.378975063512627,1111.561699373401
SR05827,VH008,2026-04-15 21:05:01.350135,77.83515641038164,49.768576410747144,13.570672314001198,1877.8662616106963
SR05828,VH034,2026-04-15 21:30:56.705670,94.45335108353862,40.11129139046648,13.567987534483114,2068.5710799841054
SR05829,VH043,2026-04-15 21:56:52.061206,88.19912319279082,41.6013972947055,13.541846936168874,2063.723734473434
SR05830,VH008,2026-04-15 22:22:47.416741,89.71463364672668,55.29154357601408,13.217333701576178,1084.8424522548894
SR05831,VH029,2026-04-15 22:48:42.772277,92.18026263258437,49.58819248433842,13.936087184872367,2052.849026410867
SR05832,VH013,2026-04-15 23:14:38.127812,92.238081726245,42.48900475131053,14.123631056095036,1781.0230095934626
SR05833,VH001,2026-04-15 23:40:33.483348,83.68249575457854,46.96364604646944,12.866122281733832,2030.7621802186359
SR05834,VH029,2026-04-16 00:06:28.838883,93.40389815207324,43.70302022111497,13.501012697874849,1326.170953894292
SR05835,VH050,2026-04-16 00:32:24.194419,83.70039926845857,51.089301280532844,13.715338744034975,2378.846700036348
SR05836,VH037,2026-04-16 00:58:19.549954,75.36618809243056,46.207191865898565,13.651309969190992,2009.6816403294406
SR05837,VH001,2026-04-16 01:24:14.905490,88.98731910022924,44.255829934866696,13.67571831014699,1936.5161363610835
SR05838,VH044,2026-04-16 01:50:10.261026,95.84310728290005,37.38465738525394,12.472127878463567,2183.6039183117473
SR05839,VH005,2026-04-16 02:16:05.616561,79.65203557957142,49.53952002053053,14.54666024522349,2173.233667888452
SR05840,VH048,2026-04-16 02:42:00.972097,72.35099795394504,42.611977584838186,13.456962197181126,2152.6762622138685
SR05841,VH050,2026-04-16 03:07:56.327632,86.0112168826954,51.8710233960874,13.44847544351464,1947.2068320985777
SR05842,VH002,2026-04-16 03:33:51.683168,76.62522659687191,32.69370318736949,13.968146473924083,1877.965432324179
SR05843,VH047,2026-04-16 03:59:47.038703,80.45698171307312,41.407695740194065,12.584840634697763,1650.9130057033703
SR05844,VH022,2026-04-16 04:25:42.394239,85.75595764215684,49.34350957420738,13.374687799247933,1540.6102715576671
SR05845,VH030,2026-04-16 04:51:37.749774,61.30289104137174,44.94408648149846,13.274586840987084,1760.727130889214
SR05846,VH011,2026-04-16 05:17:33.105310,81.34357707059728,40.66586207594829,14.233323971239702,2163.737828418274
SR05847,VH029,2026-04-16 05:43:28.460846,81.93007272266233,53.02080582047063,13.555527637523781,2187.511045724369
SR05848,VH042,2026-04-16 06:09:23.816381,99.79445527428155,51.71864066937267,13.03664771613374,868.6005047139657
SR05849,VH003,2026-04-16 06:35:19.171917,83.74917041289923,39.64196905841501,13.539503610863084,2138.6673353110937
SR05850,VH045,2026-04-16 07:01:14.527452,102.0565384487397,43.94711512402266,13.486204270469264,1143.4726431650504
SR05851,VH013,2026-04-16 07:27:09.882988,94.88425296004672,38.247600856606034,12.939956036006288,1696.2032201649224
SR05852,VH003,2026-04-16 07:53:05.238523,88.58588495203622,43.269925323039054,13.42640339545204,2177.671527516588
SR05853,VH010,2026-04-16 08:19:00.594059,87.86221906041615,43.565584971282725,14.21409745017143,1604.6802703998683
SR05854,VH004,2026-04-16 08:44:55.949594,87.60079980612345,41.87830678438771,13.836428079619031,1634.0020531983796
SR05855,VH014,2026-04-16 09:10:51.305130,86.08315109375513,49.95762359388135,14.358427624451462,1619.6106570256127
SR05856,VH023,2026-04-16 09:36:46.660666,73.15469298899087,50.12159498822262,13.753972225015517,1883.6415294699493
SR05857,VH017,2026-04-16 10:02:42.016201,87.78223019726472,53.137979867717135,13.67588843443835,1383.914630884402
SR05858,VH001,2026-04-16 10:28:37.371737,85.76327747740841,47.69495741432545,12.373453138034707,2023.648194896928
SR05859,VH015,2026-04-16 10:54:32.727272,86.68015557636218,33.56403923306463,13.936858397648413,2243.678672534691
SR05860,VH002,2026-04-16 11:20:28.082808,98.93501310234029,45.03669998682261,12.6717834170435,2545.918380632626
SR05861,VH018,2026-04-16 11:46:23.438343,83.34037839276567,50.40584767968317,14.442594130959991,1644.0275915722825
SR05862,VH039,2026-04-16 12:12:18.793879,76.47917066440613,45.89369600923957,13.521125031915048,2370.5812286197975
SR05863,VH022,2026-04-16 12:38:14.149414,80.51454117293564,50.92343434930085,13.705315236316705,1783.9588793356068
SR05864,VH028,2026-04-16 13:04:09.504950,91.68281901160121,52.7705269804092,13.309751121641822,1670.4767677028963
SR05865,VH030,2026-04-16 13:30:04.860486,87.27538391121452,34.98405616076526,12.754260028139758,1868.7535526063607
SR05866,VH013,2026-04-16 13:56:00.216021,85.3683992400761,49.706264537005985,13.797987716874937,1828.7555430921268
SR05867,VH003,2026-04-16 14:21:55.571557,74.01216728166025,47.76872512609183,12.497952211070523,1923.9376458882214
SR05868,VH003,2026-04-16 14:47:50.927092,94.58310064785942,56.55825500687731,13.258408920591734,1165.4064130822042
SR05869,VH045,2026-04-16 15:13:46.282628,80.10659595936073,40.79502931389834,13.164898649936715,1851.7308536156188
SR05870,VH026,2026-04-16 15:39:41.638163,87.88405676817548,53.20810254950281,13.081167138464991,1559.3156250320596
SR05871,VH004,2026-04-16 16:05:36.993699,84.196976079957,44.41142251935951,14.207585197378684,2539.46395795506
SR05872,VH016,2026-04-16 16:31:32.349234,72.29324118780394,46.435289213486584,13.479424276424147,1489.0988320879824
SR05873,VH028,2026-04-16 16:57:27.704770,87.96311828243641,45.19309865262301,13.169642424107813,1550.0175299117564
SR05874,VH008,2026-04-16 17:23:23.060306,75.41428459525724,57.060405042745415,12.769352389052688,1576.674777817087
SR05875,VH040,2026-04-16 17:49:18.415841,87.69163454539452,38.73370545332964,13.861041114877667,1702.5391576098518
SR05876,VH016,2026-04-16 18:15:13.771377,80.80868254674876,46.9057399655267,14.152872914798024,2058.678450057248
SR05877,VH031,2026-04-16 18:41:09.126912,83.46432398359416,53.132855634302445,13.586574729016265,1498.2798860492726
SR05878,VH023,2026-04-16 19:07:04.482448,90.67646822841878,59.187863875866924,13.819974912804467,2056.160945886361
SR05879,VH002,2026-04-16 19:32:59.837983,74.90512526610466,38.146876698253,14.175978970363508,1405.7977101233732
SR05880,VH009,2026-04-16 19:58:55.193519,109.7885182746215,52.06715315268195,13.578430920113798,2157.935057002232
SR05881,VH027,2026-04-16 20:24:50.549054,78.2353873190761,43.162328378150235,14.427947307989708,2266.343324487741
SR05882,VH045,2026-04-16 20:50:45.904590,90.58491484946256,51.46150230006029,14.592620503961303,1244.3628199203422
SR05883,VH022,2026-04-16 21:16:41.260126,92.21426035041804,40.34429953294826,13.798621341088426,1627.6307593477632
SR05884,VH044,2026-04-16 21:42:36.615661,97.2194579634349,54.044545108727654,12.760561853702223,2126.643196946396
SR05885,VH034,2026-04-16 22:08:31.971197,79.6517666535953,42.66410556437478,13.968698316311183,1489.7940137372552
SR05886,VH009,2026-04-16 22:34:27.326732,79.01498812397097,51.80675185977393,13.706473176771977,2003.98653118309
SR05887,VH033,2026-04-16 23:00:22.682268,93.77610247531223,44.66769444060502,12.682860940711963,1505.9722462919428
SR05888,VH038,2026-04-16 23:26:18.037803,89.35604745135129,35.46171699669398,13.293948591233956,2070.403938561165
SR05889,VH034,2026-04-16 23:52:13.393339,89.53399634065127,46.739011322147995,13.754145771268933,1930.3844094120607
SR05890,VH035,2026-04-17 00:18:08.748874,96.18050866145371,37.699483312627066,13.537255558682489,2184.2617055984056
SR05891,VH047,2026-04-17 00:44:04.104410,85.76403678075982,42.71927144053005,13.091395558496153,1918.9718628185851
SR05892,VH026,2026-04-17 01:09:59.459945,86.44689400227712,64.0048324122649,13.086848293133997,2154.118207383118
SR05893,VH007,2026-04-17 01:35:54.815481,95.63422790048541,47.26272896518663,13.022247305515661,1923.0424162228692
SR05894,VH045,2026-04-17 02:01:50.171017,86.40966725920833,45.493805167454845,13.453066261470887,1901.9875971125566
SR05895,VH048,2026-04-17 02:27:45.526552,76.88616095343967,36.283256434332976,13.471018868791383,2604.207495210293
SR05896,VH045,2026-04-17 02:53:40.882088,77.81214748497555,31.825025599618254,14.8,1655.8296716670477
SR05897,VH027,2026-04-17 03:19:36.237623,82.86019944553371,39.271288338544515,13.306662918869783,1798.5642108766606
SR05898,VH012,2026-04-17 03:45:31.593159,87.85063242227164,40.897486672713335,11.894395593883122,1613.0534517593023
SR05899,VH017,2026-04-17 04:11:26.948694,92.66668488438637,38.43185895025621,12.976165554693196,1673.402175474657
SR05900,VH021,2026-04-17 04:37:22.304230,104.18065891255017,40.181518076672916,13.082803250920868,1705.586916458653
SR05901,VH043,2026-04-17 05:03:17.659765,83.02867846358069,34.5097278178831,13.60954125618836,1890.936767941889
SR05902,VH022,2026-04-17 05:29:13.015301,73.79049735762646,42.343632125389135,13.123361189852409,1734.3108963753293
SR05903,VH026,2026-04-17 05:55:08.370837,72.2411275221155,32.15922264644573,14.613737155991915,2064.4116127269003
SR05904,VH039,2026-04-17 06:21:03.726372,83.28551118174998,46.042485008825466,13.468720452898925,1734.092048966506
SR05905,VH013,2026-04-17 06:46:59.081908,84.92126191004692,37.75474798389215,13.138624404027436,2084.952525779068
SR05906,VH042,2026-04-17 07:12:54.437443,89.91645928065148,43.52801630630739,13.203377566208319,2141.873077849814
